time (ms),sentence id,time (hhmmss),lat (deg),lat type,long (deg),long type,fix quality,satelites,HDOP,alt,alt unit,h above WGS84,h unit,,checksum
24920000,$GPGGA,065520,5216.685481,N,00921.155444,E,1,07,0.7,85.0,M,46.0,M,,*70
24921000,$GPGGA,065521,5216.685480,N,00921.155446,E,1,07,0.7,85.0,M,46.0,M,,*72
24921000,$GPGGA,065521,5216.685480,N,00921.155446,E,1,07,0.7,85.0,M,46.0,M,,*72
24922000,$GPGGA,065522,5216.685479,N,00921.155509,E,1,08,0.7,85.0,M,46.0,M,,*72
24922000,$GPGGA,065522,5216.685479,N,00921.155509,E,1,08,0.7,85.0,M,46.0,M,,*72
24923000,$GPGGA,065523,5216.685477,N,00921.155493,E,1,09,0.6,85.0,M,46.0,M,,*7F
24923000,$GPGGA,065523,5216.685477,N,00921.155493,E,1,09,0.6,85.0,M,46.0,M,,*7F
24924000,$GPGGA,065524,5216.685477,N,00921.155494,E,1,09,0.6,85.0,M,46.0,M,,*7F
24924000,$GPGGA,065524,5216.685477,N,00921.155494,E,1,09,0.6,85.0,M,46.0,M,,*7F
24925000,$GPGGA,065525,5216.685477,N,00921.155482,E,1,08,0.7,85.0,M,46.0,M,,*79
24925000,$GPGGA,065525,5216.685477,N,00921.155482,E,1,08,0.7,85.0,M,46.0,M,,*79
24926000,$GPGGA,065526,5216.685476,N,00921.155482,E,1,09,0.6,85.0,M,46.0,M,,*7B
24926000,$GPGGA,065526,5216.685476,N,00921.155482,E,1,09,0.6,85.0,M,46.0,M,,*7B
24927000,$GPGGA,065527,5216.685475,N,00921.155483,E,1,08,0.7,85.0,M,46.0,M,,*78
24927000,$GPGGA,065527,5216.685475,N,00921.155483,E,1,08,0.7,85.0,M,46.0,M,,*78
24928000,$GPGGA,065528,5216.685473,N,00921.155489,E,1,08,0.7,85.0,M,46.0,M,,*7B
24928000,$GPGGA,065528,5216.685473,N,00921.155489,E,1,08,0.7,85.0,M,46.0,M,,*7B
24929000,$GPGGA,065529,5216.685471,N,00921.155492,E,1,08,0.7,85.0,M,46.0,M,,*72
24929000,$GPGGA,065529,5216.685471,N,00921.155492,E,1,08,0.7,85.0,M,46.0,M,,*72
24930000,$GPGGA,065530,5216.685470,N,00921.155499,E,1,09,0.6,85.0,M,46.0,M,,*70
24930000,$GPGGA,065530,5216.685470,N,00921.155499,E,1,09,0.6,85.0,M,46.0,M,,*70
24931000,$GPGGA,065531,5216.685468,N,00921.155501,E,1,09,0.6,85.0,M,46.0,M,,*78
24931000,$GPGGA,065531,5216.685468,N,00921.155501,E,1,09,0.6,85.0,M,46.0,M,,*78
24932000,$GPGGA,065532,5216.685467,N,00921.155510,E,1,09,0.6,85.0,M,46.0,M,,*74
24932000,$GPGGA,065532,5216.685467,N,00921.155510,E,1,09,0.6,85.0,M,46.0,M,,*74
24933000,$GPGGA,065533,5216.685466,N,00921.155512,E,1,08,0.7,85.0,M,46.0,M,,*76
24933000,$GPGGA,065533,5216.685466,N,00921.155512,E,1,08,0.7,85.0,M,46.0,M,,*76
24934000,$GPGGA,065534,5216.685466,N,00921.155517,E,1,09,0.6,85.0,M,46.0,M,,*74
24934000,$GPGGA,065534,5216.685466,N,00921.155517,E,1,09,0.6,85.0,M,46.0,M,,*74
24935000,$GPGGA,065535,5216.685465,N,00921.155518,E,1,09,0.6,85.0,M,46.0,M,,*79
24935000,$GPGGA,065535,5216.685465,N,00921.155518,E,1,09,0.6,85.0,M,46.0,M,,*79
24936000,$GPGGA,065536,5216.685465,N,00921.155518,E,1,08,0.7,85.0,M,46.0,M,,*7A
24936000,$GPGGA,065536,5216.685465,N,00921.155518,E,1,08,0.7,85.0,M,46.0,M,,*7A
24937000,$GPGGA,065537,5216.685463,N,00921.155519,E,1,09,0.6,85.0,M,46.0,M,,*7C
24937000,$GPGGA,065537,5216.685463,N,00921.155519,E,1,09,0.6,85.0,M,46.0,M,,*7C
24938000,$GPGGA,065538,5216.685461,N,00921.155519,E,1,09,0.6,85.0,M,46.0,M,,*71
24938000,$GPGGA,065538,5216.685461,N,00921.155519,E,1,09,0.6,85.0,M,46.0,M,,*71
24939000,$GPGGA,065539,5216.685461,N,00921.155519,E,1,08,0.7,85.0,M,46.0,M,,*70
24939000,$GPGGA,065539,5216.685461,N,00921.155519,E,1,08,0.7,85.0,M,46.0,M,,*70
24940000,$GPGGA,065540,5216.685459,N,00921.155519,E,1,08,0.7,85.0,M,46.0,M,,*75
24940000,$GPGGA,065540,5216.685459,N,00921.155519,E,1,08,0.7,85.0,M,46.0,M,,*75
24941000,$GPGGA,065541,5216.685455,N,00921.155521,E,1,09,0.6,85.0,M,46.0,M,,*73
24941000,$GPGGA,065541,5216.685455,N,00921.155521,E,1,09,0.6,85.0,M,46.0,M,,*73
24942000,$GPGGA,065542,5216.685449,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*7B
24942000,$GPGGA,065542,5216.685449,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*7B
24943000,$GPGGA,065543,5216.685446,N,00921.155540,E,1,09,0.6,85.0,M,46.0,M,,*74
24943000,$GPGGA,065543,5216.685446,N,00921.155540,E,1,09,0.6,85.0,M,46.0,M,,*74
24944000,$GPGGA,065544,5216.685442,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*77
24944000,$GPGGA,065544,5216.685442,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*77
24945000,$GPGGA,065545,5216.685440,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*74
24945000,$GPGGA,065545,5216.685440,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*74
24946000,$GPGGA,065546,5216.685438,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*79
24946000,$GPGGA,065546,5216.685438,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*79
24947000,$GPGGA,065547,5216.685437,N,00921.155545,E,1,08,0.7,85.0,M,46.0,M,,*73
24947000,$GPGGA,065547,5216.685437,N,00921.155545,E,1,08,0.7,85.0,M,46.0,M,,*73
24948000,$GPGGA,065548,5216.685435,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7D
24948000,$GPGGA,065548,5216.685435,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7D
24949000,$GPGGA,065549,5216.685434,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24949000,$GPGGA,065549,5216.685434,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24950000,$GPGGA,065550,5216.685434,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*75
24950000,$GPGGA,065550,5216.685434,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*75
24951000,$GPGGA,065551,5216.685433,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*73
24951000,$GPGGA,065551,5216.685433,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*73
24952000,$GPGGA,065552,5216.685431,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*72
24952000,$GPGGA,065552,5216.685431,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*72
24953000,$GPGGA,065553,5216.685431,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*73
24953000,$GPGGA,065553,5216.685431,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*73
24954000,$GPGGA,065554,5216.685429,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24954000,$GPGGA,065554,5216.685429,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24955000,$GPGGA,065555,5216.685428,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24955000,$GPGGA,065555,5216.685428,N,00921.155546,E,1,08,0.7,85.0,M,46.0,M,,*7D
24956000,$GPGGA,065556,5216.685425,N,00921.155544,E,1,08,0.7,85.0,M,46.0,M,,*71
24956000,$GPGGA,065556,5216.685425,N,00921.155544,E,1,08,0.7,85.0,M,46.0,M,,*71
24957000,$GPGGA,065557,5216.685422,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*71
24957000,$GPGGA,065557,5216.685422,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*71
24958000,$GPGGA,065558,5216.685420,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*70
24958000,$GPGGA,065558,5216.685420,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*70
24959000,$GPGGA,065559,5216.685417,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*74
24959000,$GPGGA,065559,5216.685417,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*74
24960000,$GPGGA,065600,5216.685414,N,00921.155537,E,1,08,0.7,85.0,M,46.0,M,,*77
24960000,$GPGGA,065600,5216.685414,N,00921.155537,E,1,08,0.7,85.0,M,46.0,M,,*77
24961000,$GPGGA,065601,5216.685412,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*71
24961000,$GPGGA,065601,5216.685412,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*71
24962000,$GPGGA,065602,5216.685410,N,00921.155535,E,1,08,0.7,85.0,M,46.0,M,,*73
24962000,$GPGGA,065602,5216.685410,N,00921.155535,E,1,08,0.7,85.0,M,46.0,M,,*73
24963000,$GPGGA,065603,5216.685407,N,00921.155537,E,1,09,0.6,85.0,M,46.0,M,,*76
24963000,$GPGGA,065603,5216.685407,N,00921.155537,E,1,09,0.6,85.0,M,46.0,M,,*76
24964000,$GPGGA,065604,5216.685407,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*70
24964000,$GPGGA,065604,5216.685407,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*70
24965000,$GPGGA,065605,5216.685405,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*73
24965000,$GPGGA,065605,5216.685405,N,00921.155536,E,1,09,0.6,85.0,M,46.0,M,,*73
24966000,$GPGGA,065606,5216.685404,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*71
24966000,$GPGGA,065606,5216.685404,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*71
24967000,$GPGGA,065607,5216.685402,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*76
24967000,$GPGGA,065607,5216.685402,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*76
24968000,$GPGGA,065608,5216.685401,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*7A
24968000,$GPGGA,065608,5216.685401,N,00921.155536,E,1,08,0.7,85.0,M,46.0,M,,*7A
24969000,$GPGGA,065609,5216.685399,N,00921.155537,E,1,08,0.7,85.0,M,46.0,M,,*7C
24969000,$GPGGA,065609,5216.685399,N,00921.155537,E,1,08,0.7,85.0,M,46.0,M,,*7C
24970000,$GPGGA,065610,5216.685398,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*7A
24970000,$GPGGA,065610,5216.685398,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*7A
24971000,$GPGGA,065611,5216.685395,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*76
24971000,$GPGGA,065611,5216.685395,N,00921.155538,E,1,08,0.7,85.0,M,46.0,M,,*76
24972000,$GPGGA,065612,5216.685395,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24972000,$GPGGA,065612,5216.685395,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24973000,$GPGGA,065613,5216.685393,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*7C
24973000,$GPGGA,065613,5216.685393,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*7C
24974000,$GPGGA,065614,5216.685392,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*7A
24974000,$GPGGA,065614,5216.685392,N,00921.155541,E,1,08,0.7,85.0,M,46.0,M,,*7A
24975000,$GPGGA,065615,5216.685392,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*78
24975000,$GPGGA,065615,5216.685392,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*78
24976000,$GPGGA,065616,5216.685391,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24976000,$GPGGA,065616,5216.685391,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24977000,$GPGGA,065617,5216.685390,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24977000,$GPGGA,065617,5216.685390,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*7A
24978000,$GPGGA,065618,5216.685390,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*75
24978000,$GPGGA,065618,5216.685390,N,00921.155540,E,1,08,0.7,85.0,M,46.0,M,,*75
24979000,$GPGGA,065619,5216.685390,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*7A
24979000,$GPGGA,065619,5216.685390,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*7A
24980000,$GPGGA,065620,5216.685390,N,00921.155538,E,1,09,0.6,85.0,M,46.0,M,,*71
24980000,$GPGGA,065620,5216.685390,N,00921.155538,E,1,09,0.6,85.0,M,46.0,M,,*71
24981000,$GPGGA,065621,5216.685390,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*71
24981000,$GPGGA,065621,5216.685390,N,00921.155539,E,1,08,0.7,85.0,M,46.0,M,,*71
24982000,$GPGGA,065622,5216.685390,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*7E
24982000,$GPGGA,065622,5216.685390,N,00921.155542,E,1,08,0.7,85.0,M,46.0,M,,*7E
24983000,$GPGGA,065623,5216.685390,N,00921.155543,E,1,08,0.7,85.0,M,46.0,M,,*7E
24983000,$GPGGA,065623,5216.685390,N,00921.155543,E,1,08,0.7,85.0,M,46.0,M,,*7E
24984000,$GPGGA,065624,5216.685389,N,00921.155545,E,1,08,0.7,85.0,M,46.0,M,,*77
24984000,$GPGGA,065624,5216.685389,N,00921.155545,E,1,08,0.7,85.0,M,46.0,M,,*77
24985000,$GPGGA,065625,5216.685387,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7B
24985000,$GPGGA,065625,5216.685387,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7B
24986000,$GPGGA,065626,5216.685386,N,00921.155547,E,1,08,0.7,85.0,M,46.0,M,,*78
24986000,$GPGGA,065626,5216.685386,N,00921.155547,E,1,08,0.7,85.0,M,46.0,M,,*78
24987000,$GPGGA,065627,5216.685385,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*75
24987000,$GPGGA,065627,5216.685385,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*75
24988000,$GPGGA,065628,5216.685383,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7C
24988000,$GPGGA,065628,5216.685383,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7C
24989000,$GPGGA,065629,5216.685381,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*71
24989000,$GPGGA,065629,5216.685381,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*71
24990000,$GPGGA,065630,5216.685379,N,00921.155547,E,1,09,0.6,85.0,M,46.0,M,,*7F
24990000,$GPGGA,065630,5216.685379,N,00921.155547,E,1,09,0.6,85.0,M,46.0,M,,*7F
24991000,$GPGGA,065631,5216.685379,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7F
24991000,$GPGGA,065631,5216.685379,N,00921.155546,E,1,09,0.6,85.0,M,46.0,M,,*7F
24992000,$GPGGA,065632,5216.685378,N,00921.155547,E,1,09,0.6,85.0,M,46.0,M,,*7C
24992000,$GPGGA,065632,5216.685378,N,00921.155547,E,1,09,0.6,85.0,M,46.0,M,,*7C
24993000,$GPGGA,065633,5216.685377,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7D
24993000,$GPGGA,065633,5216.685377,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7D
24994000,$GPGGA,065634,5216.685377,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7A
24994000,$GPGGA,065634,5216.685377,N,00921.155548,E,1,09,0.6,85.0,M,46.0,M,,*7A
24995000,$GPGGA,065635,5216.685375,N,00921.155551,E,1,09,0.6,85.0,M,46.0,M,,*71
24995000,$GPGGA,065635,5216.685375,N,00921.155551,E,1,09,0.6,85.0,M,46.0,M,,*71
24996000,$GPGGA,065636,5216.685375,N,00921.155549,E,1,09,0.6,85.0,M,46.0,M,,*7B
24996000,$GPGGA,065636,5216.685375,N,00921.155549,E,1,09,0.6,85.0,M,46.0,M,,*7B
24997000,$GPGGA,065637,5216.685373,N,00921.155551,E,1,08,0.7,85.0,M,46.0,M,,*75
24997000,$GPGGA,065637,5216.685373,N,00921.155551,E,1,08,0.7,85.0,M,46.0,M,,*75
24998000,$GPGGA,065638,5216.685372,N,00921.155551,E,1,08,0.7,85.0,M,46.0,M,,*7B
24998000,$GPGGA,065638,5216.685372,N,00921.155551,E,1,08,0.7,85.0,M,46.0,M,,*7B
24999000,$GPGGA,065639,5216.685370,N,00921.155551,E,1,09,0.6,85.0,M,46.0,M,,*78
24999000,$GPGGA,065639,5216.685370,N,00921.155551,E,1,09,0.6,85.0,M,46.0,M,,*78
25000000,$GPGGA,065640,5216.685369,N,00921.155555,E,1,09,0.6,85.0,M,46.0,M,,*7A
25000000,$GPGGA,065640,5216.685369,N,00921.155555,E,1,09,0.6,85.0,M,46.0,M,,*7A
25001000,$GPGGA,065641,5216.685368,N,00921.155558,E,1,09,0.6,85.0,M,46.0,M,,*77
25001000,$GPGGA,065641,5216.685368,N,00921.155558,E,1,09,0.6,85.0,M,46.0,M,,*77
25002000,$GPGGA,065642,5216.685368,N,00921.155559,E,1,09,0.6,85.0,M,46.0,M,,*75
25002000,$GPGGA,065642,5216.685368,N,00921.155559,E,1,09,0.6,85.0,M,46.0,M,,*75
25003000,$GPGGA,065643,5216.685365,N,00921.155561,E,1,09,0.6,85.0,M,46.0,M,,*72
25003000,$GPGGA,065643,5216.685365,N,00921.155561,E,1,09,0.6,85.0,M,46.0,M,,*72
25004000,$GPGGA,065644,5216.685364,N,00921.155564,E,1,09,0.6,85.0,M,46.0,M,,*71
25004000,$GPGGA,065644,5216.685364,N,00921.155564,E,1,09,0.6,85.0,M,46.0,M,,*71
25005000,$GPGGA,065645,5216.685362,N,00921.155568,E,1,08,0.7,85.0,M,46.0,M,,*7A
25005000,$GPGGA,065645,5216.685362,N,00921.155568,E,1,08,0.7,85.0,M,46.0,M,,*7A
25006000,$GPGGA,065646,5216.685362,N,00921.155572,E,1,08,0.7,85.0,M,46.0,M,,*72
25006000,$GPGGA,065646,5216.685362,N,00921.155572,E,1,08,0.7,85.0,M,46.0,M,,*72
25007000,$GPGGA,065647,5216.685360,N,00921.155576,E,1,08,0.7,85.0,M,46.0,M,,*75
25007000,$GPGGA,065647,5216.685360,N,00921.155576,E,1,08,0.7,85.0,M,46.0,M,,*75
25008000,$GPGGA,065648,5216.685359,N,00921.155578,E,1,09,0.6,85.0,M,46.0,M,,*7E
25008000,$GPGGA,065648,5216.685359,N,00921.155578,E,1,09,0.6,85.0,M,46.0,M,,*7E
25009000,$GPGGA,065649,5216.685359,N,00921.155579,E,1,09,0.6,85.0,M,46.0,M,,*7E
25009000,$GPGGA,065649,5216.685359,N,00921.155579,E,1,09,0.6,85.0,M,46.0,M,,*7E
25010000,$GPGGA,065650,5216.685359,N,00921.155582,E,1,09,0.6,85.0,M,46.0,M,,*72
25010000,$GPGGA,065650,5216.685359,N,00921.155582,E,1,09,0.6,85.0,M,46.0,M,,*72
25011000,$GPGGA,065651,5216.685360,N,00921.155584,E,1,09,0.6,85.0,M,46.0,M,,*7F
25011000,$GPGGA,065651,5216.685360,N,00921.155584,E,1,09,0.6,85.0,M,46.0,M,,*7F
25012000,$GPGGA,065652,5216.685360,N,00921.155584,E,1,09,0.6,85.0,M,46.0,M,,*7C
25012000,$GPGGA,065652,5216.685360,N,00921.155584,E,1,09,0.6,85.0,M,46.0,M,,*7C
25013000,$GPGGA,065653,5216.685360,N,00921.155585,E,1,09,0.6,85.0,M,46.0,M,,*7C
25013000,$GPGGA,065653,5216.685360,N,00921.155585,E,1,09,0.6,85.0,M,46.0,M,,*7C
25014000,$GPGGA,065654,5216.685359,N,00921.155588,E,1,09,0.6,85.0,M,46.0,M,,*7C
25014000,$GPGGA,065654,5216.685359,N,00921.155588,E,1,09,0.6,85.0,M,46.0,M,,*7C
25015000,$GPGGA,065655,5216.685357,N,00921.155590,E,1,09,0.6,85.0,M,46.0,M,,*7A
25015000,$GPGGA,065655,5216.685357,N,00921.155590,E,1,09,0.6,85.0,M,46.0,M,,*7A
25016000,$GPGGA,065656,5216.685356,N,00921.155591,E,1,09,0.6,85.0,M,46.0,M,,*79
25016000,$GPGGA,065656,5216.685356,N,00921.155591,E,1,09,0.6,85.0,M,46.0,M,,*79
25017000,$GPGGA,065657,5216.685355,N,00921.155590,E,1,09,0.6,85.0,M,46.0,M,,*7A
25017000,$GPGGA,065657,5216.685355,N,00921.155590,E,1,09,0.6,85.0,M,46.0,M,,*7A
25018000,$GPGGA,065658,5216.685353,N,00921.155593,E,1,09,0.6,85.0,M,46.0,M,,*70
25018000,$GPGGA,065658,5216.685353,N,00921.155593,E,1,09,0.6,85.0,M,46.0,M,,*70
25019000,$GPGGA,065659,5216.685352,N,00921.155594,E,1,09,0.6,85.0,M,46.0,M,,*77
25019000,$GPGGA,065659,5216.685352,N,00921.155594,E,1,09,0.6,85.0,M,46.0,M,,*77
25020000,$GPGGA,065700,5216.685351,N,00921.155595,E,1,09,0.6,85.0,M,46.0,M,,*78
25020000,$GPGGA,065700,5216.685351,N,00921.155595,E,1,09,0.6,85.0,M,46.0,M,,*78
25021000,$GPGGA,065701,5216.685351,N,00921.155596,E,1,09,0.6,85.0,M,46.0,M,,*7A
25021000,$GPGGA,065701,5216.685351,N,00921.155596,E,1,09,0.6,85.0,M,46.0,M,,*7A
25022000,$GPGGA,065702,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*77
25022000,$GPGGA,065702,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*77
25023000,$GPGGA,065703,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*76
25023000,$GPGGA,065703,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*76
25024000,$GPGGA,065704,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*71
25024000,$GPGGA,065704,5216.685351,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*71
25025000,$GPGGA,065705,5216.685350,N,00921.155597,E,1,09,0.6,85.0,M,46.0,M,,*7E
25025000,$GPGGA,065705,5216.685350,N,00921.155597,E,1,09,0.6,85.0,M,46.0,M,,*7E
25026000,$GPGGA,065706,5216.685350,N,00921.155597,E,1,09,0.6,85.0,M,46.0,M,,*7D
25026000,$GPGGA,065706,5216.685350,N,00921.155597,E,1,09,0.6,85.0,M,46.0,M,,*7D
25027000,$GPGGA,065707,5216.685350,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*73
25027000,$GPGGA,065707,5216.685350,N,00921.155598,E,1,09,0.6,85.0,M,46.0,M,,*73
25028000,$GPGGA,065708,5216.685350,N,00921.155599,E,1,09,0.6,85.0,M,46.0,M,,*7D
25028000,$GPGGA,065708,5216.685350,N,00921.155599,E,1,09,0.6,85.0,M,46.0,M,,*7D
25029000,$GPGGA,065709,5216.685349,N,00921.155599,E,1,09,0.6,85.0,M,46.0,M,,*74
25029000,$GPGGA,065709,5216.685349,N,00921.155599,E,1,09,0.6,85.0,M,46.0,M,,*74
25030000,$GPGGA,065710,5216.685348,N,00921.155600,E,1,09,0.6,85.0,M,46.0,M,,*7E
25030000,$GPGGA,065710,5216.685348,N,00921.155600,E,1,09,0.6,85.0,M,46.0,M,,*7E
25031000,$GPGGA,065711,5216.685347,N,00921.155600,E,1,09,0.6,85.0,M,46.0,M,,*70
25031000,$GPGGA,065711,5216.685347,N,00921.155600,E,1,09,0.6,85.0,M,46.0,M,,*70
25032000,$GPGGA,065712,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*71
25032000,$GPGGA,065712,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*71
25033000,$GPGGA,065713,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*70
25033000,$GPGGA,065713,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*70
25034000,$GPGGA,065714,5216.685345,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*75
25034000,$GPGGA,065714,5216.685345,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*75
25035000,$GPGGA,065715,5216.685345,N,00921.155601,E,1,08,0.7,85.0,M,46.0,M,,*77
25035000,$GPGGA,065715,5216.685345,N,00921.155601,E,1,08,0.7,85.0,M,46.0,M,,*77
25036000,$GPGGA,065716,5216.685345,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*77
25036000,$GPGGA,065716,5216.685345,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*77
25037000,$GPGGA,065717,5216.685346,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*75
25037000,$GPGGA,065717,5216.685346,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*75
25038000,$GPGGA,065718,5216.685347,N,00921.155601,E,1,09,0.6,85.0,M,46.0,M,,*78
25038000,$GPGGA,065718,5216.685347,N,00921.155601,E,1,09,0.6,85.0,M,46.0,M,,*78
25039000,$GPGGA,065719,5216.685347,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*7A
25039000,$GPGGA,065719,5216.685347,N,00921.155602,E,1,08,0.7,85.0,M,46.0,M,,*7A
25040000,$GPGGA,065720,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*70
25040000,$GPGGA,065720,5216.685347,N,00921.155602,E,1,09,0.6,85.0,M,46.0,M,,*70
25041000,$GPGGA,065721,5216.685347,N,00921.155604,E,1,09,0.6,85.0,M,46.0,M,,*77
25041000,$GPGGA,065721,5216.685347,N,00921.155604,E,1,09,0.6,85.0,M,46.0,M,,*77
25042000,$GPGGA,065722,5216.685347,N,00921.155605,E,1,09,0.6,85.0,M,46.0,M,,*75
25042000,$GPGGA,065722,5216.685347,N,00921.155605,E,1,09,0.6,85.0,M,46.0,M,,*75
25043000,$GPGGA,065723,5216.685348,N,00921.155606,E,1,08,0.7,85.0,M,46.0,M,,*78
25043000,$GPGGA,065723,5216.685348,N,00921.155606,E,1,08,0.7,85.0,M,46.0,M,,*78
25044000,$GPGGA,065724,5216.685349,N,00921.155606,E,1,08,0.7,85.0,M,46.0,M,,*7E
25044000,$GPGGA,065724,5216.685349,N,00921.155606,E,1,08,0.7,85.0,M,46.0,M,,*7E
25045000,$GPGGA,065725,5216.685349,N,00921.155605,E,1,08,0.7,85.0,M,46.0,M,,*7C
25045000,$GPGGA,065725,5216.685349,N,00921.155605,E,1,08,0.7,85.0,M,46.0,M,,*7C
25046000,$GPGGA,065726,5216.685350,N,00921.155606,E,1,09,0.6,85.0,M,46.0,M,,*74
25046000,$GPGGA,065726,5216.685350,N,00921.155606,E,1,09,0.6,85.0,M,46.0,M,,*74
25047000,$GPGGA,065727,5216.685350,N,00921.155612,E,1,09,0.6,85.0,M,46.0,M,,*70
25047000,$GPGGA,065727,5216.685350,N,00921.155612,E,1,09,0.6,85.0,M,46.0,M,,*70
25048000,$GPGGA,065728,5216.685350,N,00921.155615,E,1,09,0.6,85.0,M,46.0,M,,*78
