time (ms),lon (deg),lat (deg),x (wgs84),y (wgs84),dist-hav (m),dist-cos (m)
174000,9.40344916667,52.3311143833,0.164121149002,0.913350247227,21.0916063684,21.0914527632
175000,9.40323598333,52.3309647,0.164117428251,0.91334763476,22.0650999545,22.0650546659
176000,9.40301428333,52.3308104833,0.164113558856,0.913344943171,22.8255508771,22.8255730688
177000,9.40279135,52.3306578833,0.164109667936,0.913342279799,22.7465710857,22.7464656947
178000,9.40256395,52.3305042333,0.164105699057,0.9133395981,23.0363171982,23.0362412711
179000,9.40232403333,52.3303442167,0.164101511721,0.913336805283,24.1324263259,24.1322464981
180000,9.40208051667,52.3301818167,0.164097261553,0.913333970868,24.4931239685,24.4931228914
181000,9.40182518333,52.33002035,0.164092805146,0.913331152743,24.9679175424,24.9678028791
182000,9.40156076667,52.3298593167,0.164088190205,0.913328342181,25.3667308919,25.3667400403
183000,9.40127913333,52.3296936167,0.164083274776,0.913325450171,26.5657078658,26.5656038229
184000,9.40099468333,52.3295243667,0.164078310187,0.913322496201,26.977849292,26.9776652532
185000,9.40070213333,52.3293555833,0.164073204226,0.913319550376,27.3393194243,27.3392230933
186000,9.40040016667,52.3291872667,0.164067933913,0.913316612696,27.7731518723,27.773077631
187000,9.40009073333,52.3290202333,0.164062533283,0.913313697414,28.0554905185,28.055267947
188000,9.39978805,52.3288600333,0.164057250462,0.913310901397,27.2100415329,27.2098542222
189000,9.39948821667,52.3287090167,0.164052017383,0.913308265659,26.4030769489,26.4029383772
190000,9.39917861667,52.3285587667,0.164046613844,0.913305643302,26.8655080837,26.8655151873
191000,9.39887236667,52.32840695,0.164041268773,0.913302993601,26.7970647077,26.7969908809
192000,9.39856308333,52.3282663333,0.164035870761,0.913300539377,26.1956382471,26.1956060224
193000,9.39826428333,52.3281231833,0.164030655717,0.913298040938,25.800475797,25.8004029864
194000,9.39797541667,52.3279790167,0.164025614042,0.913295524755,25.3440640162,25.3441686784
195000,9.39769078333,52.3278362333,0.164020646253,0.913293032716,25.024077378,25.0240513582
196000,9.39741366667,52.3277050833,0.164015809655,0.913290743717,23.8181683839,23.8179778442
197000,9.39714266667,52.3275681,0.164011079813,0.913288352907,23.8990324083,23.8991952633
198000,9.39688138333,52.32742865,0.164006519559,0.913285919045,23.5735423176,23.5737936684
199000,9.39661768333,52.3272942167,0.164001917125,0.913283572741,23.3363355504,23.336710625
200000,9.39635311667,52.3271631833,0.163997299566,0.913281285778,23.1417576782,23.142024569
201000,9.39608731667,52.3270314,0.163992660481,0.913278985724,23.2594251569,23.2593417464
202000,9.39581838333,52.3268906333,0.163987966709,0.913276528883,24.0626996907,24.0626804955
203000,9.39554898333,52.3267500167,0.163983264792,0.913274074659,24.0760041235,24.0761605703
204000,9.39527576667,52.3266075667,0.163978496261,0.913271588437,24.4056753511,24.4059430624
205000,9.39500548333,52.3264639333,0.163973778927,0.913269081563,24.3405455656,24.3404921302
206000,9.39473666667,52.3263257167,0.163969087191,0.913266669227,23.8733378568,23.8731602462
207000,9.39446565,52.3261925833,0.163964357058,0.913264345612,23.6298187648,23.6297370317
208000,9.39419263333,52.3260579333,0.163959592018,0.913261995526,23.8414995048,23.8414270699
209000,9.39393606667,52.3259192167,0.163955114085,0.913259574463,23.27940463,23.2794823911
210000,9.39368645,52.3257799167,0.163950757452,0.91325714322,22.9715103003,22.9715958813
211000,9.39344528333,52.32564135,0.1639465483,0.913254724775,22.4948737797,22.4950585812
212000,9.39320515,52.3255016667,0.163942357183,0.913252286841,22.5292212369,22.5290883395
213000,9.3929635,52.3253551667,0.163938139595,0.913249729934,23.1314246063,23.131312156
214000,9.39272715,52.3252106167,0.163934014509,0.91324720706,22.723261726,22.7234730433
215000,9.39249116667,52.3250615667,0.163929895823,0.913244605647,23.0626142985,23.0628302809
216000,9.39225128333,52.3249111833,0.163925709069,0.913241980963,23.3536695441,23.3536973806
217000,9.39201338333,52.3247573167,0.163921556931,0.913239295483,23.5398134998,23.5397426791
218000,9.39177951667,52.3246031167,0.163917475187,0.913236604185,23.3796053651,23.3795398713
219000,9.39154606667,52.32444495,0.163913400716,0.913233843656,23.6860392175,23.6859287737
220000,9.39131543333,52.32428695,0.163909375405,0.913231086036,23.5444528038,23.5443366961
221000,9.39109165,52.3241267833,0.163905469649,0.9132282906,23.4198507041,23.4199819355
222000,9.39086273333,52.3239714167,0.1639014743,0.91322557894,23.2486131683,23.2484895567
223000,9.39064041667,52.3238117167,0.163897594142,0.913222791649,23.3157684349,23.3158463288
224000,9.39041701667,52.3236589667,0.163893695076,0.913220125659,22.7817359327,22.7817023974
225000,9.39020548333,52.3234998667,0.163890003123,0.91321734884,22.7959295746,22.7959399741
226000,9.3899925,52.3233502167,0.163886285863,0.913214736955,22.0550182432,22.0548407809
227000,9.38977538333,52.3231817833,0.163882496462,0.913211797239,23.8434332826,23.8435061295
228000,9.38956818333,52.3230160167,0.16387888014,0.913208904065,23.1960345328,23.196095248
229000,9.38935633333,52.32284855,0.16387518266,0.91320598122,23.5385306321,23.5385940348
230000,9.38914751667,52.3226860167,0.163871538121,0.913203144478,22.9791391332,22.979049161
231000,9.38894728333,52.3225222,0.16386804339,0.913200285338,22.7376990676,22.7377470811
232000,9.38874651667,52.3223609667,0.163864539351,0.913197471285,22.5301960026,22.530488463
233000,9.38855986667,52.3222030333,0.163861281694,0.913194714829,21.6639324487,21.6639770632
234000,9.38837235,52.3220421167,0.163858008911,0.913191906303,21.9678494727,21.9678310213
235000,9.38818191667,52.3218807167,0.163854685222,0.913189089342,22.1270382424,22.1268499517
236000,9.38800006667,52.3217199167,0.163851511341,0.913186282852,21.7360576953,21.7358298698
237000,9.3878146,52.3215549,0.163848274337,0.913183402768,22.2616427398,22.2614670685
238000,9.38763488333,52.3213903,0.163845137689,0.913180529956,22.0041835456,22.0045194225
239000,9.38745275,52.32122945,0.163841958863,0.913177722594,21.7516626735,21.7519951171
240000,9.38727835,52.3210663,0.163838915009,0.913174875089,21.6705617305,21.6706324075
241000,9.38710375,52.3209063833,0.163835867664,0.913172084017,21.3780534276,21.3779451595
242000,9.38693765,52.3207447333,0.163832968672,0.913169262692,21.225834966,21.2260550477
243000,9.38676851667,52.3205843333,0.163830016738,0.913166463184,21.2192612931,21.2192602638
244000,9.38660126667,52.3204239333,0.163827097675,0.913163663676,21.1502110258,21.1503401354
245000,9.38643506667,52.3202577333,0.163824196938,0.913160762939,21.6595574949,21.6598164345
246000,9.38627453333,52.3200920167,0.163821395103,0.913157870637,21.4149636377,21.4150128728
247000,9.38611893333,52.3199220833,0.16381867937,0.913154904741,21.6540139641,21.653782103
248000,9.38596005,52.31975625,0.163815906333,0.913152010403,21.3692767921,21.3690899523
249000,9.38580591667,52.3195910667,0.163813216199,0.91314912741,21.1451606582,21.1452260045
250000,9.38565121667,52.3194255833,0.163810516175,0.913146239181,21.1932456472,21.1933351652
251000,9.38549898333,52.3192608833,0.163807859202,0.913143364624,21.0347067128,21.0347572199
252000,9.38534518333,52.3190947833,0.163805174885,0.913140465632,21.2226489741,21.2226579277
253000,9.38519721667,52.3189307167,0.16380259238,0.913137602129,20.8319141553,20.8319715276
254000,9.38504691667,52.3187697333,0.16379996915,0.913134792439,20.6104985364,20.6105821881
255000,9.38489723333,52.3186032333,0.163797356683,0.913131886466,21.1252539005,21.1253970538
256000,9.38475856667,52.3184386,0.163794936493,0.913129013072,20.5902535689,20.5902383674
257000,9.38461273333,52.3182784667,0.163792391221,0.913126218219,20.3791350613,20.3792719784
258000,9.38446621667,52.3181159833,0.163789834023,0.913123382349,20.6302401468,20.6302506554
259000,9.38432003333,52.3179560833,0.163787282643,0.913120591568,20.3680994857,20.3679915092
260000,9.38418078333,52.3177949833,0.163784852272,0.913117779843,20.2602997195,20.2604025967
261000,9.38403768333,52.3176310333,0.163782354705,0.913114918375,20.6629355079,20.6629898302
262000,9.38388933333,52.3174731833,0.163779765509,0.913112163373,20.2424321097,20.2423784128
263000,9.38374826667,52.3173077333,0.163777303432,0.913109275726,20.7460337525,20.7459150567
264000,9.38360983333,52.3171439167,0.163774887314,0.913106416586,20.5024018663,20.5022881405
265000,9.38347161667,52.3169814333,0.163772474978,0.913103580716,20.3640097456,20.3640086752
266000,9.383333,52.3168213,0.163770055661,0.913100785863,20.1452516574,20.1453060192
267000,9.38318618333,52.3166584167,0.163767493227,0.913097943012,20.6791949468,20.6793399806
268000,9.38304308333,52.3164995167,0.163764995661,0.913095169684,20.1693597199,20.1694503489
269000,9.38290276667,52.3163359667,0.163762546673,0.913092315198,20.5352854905,20.5350118799
270000,9.3827546,52.3161740333,0.163759960677,0.913089488928,20.6314308797,20.6313427982
271000,9.38261466667,52.3160146667,0.163757518379,0.913086707455,20.1121941468,20.1123963297
272000,9.38246571667,52.3158494667,0.163754918711,0.913083824171,20.9748836567,20.9749008338
273000,9.38231835,52.3156898667,0.163752346678,0.913081038626,20.37865285,20.3783874614
274000,9.3821734,52.3155327,0.163749816823,0.91307829555,20.0622954437,20.0621444243
275000,9.38202455,52.3153708333,0.1637472189,0.913075470443,20.6477727759,20.6479362571
276000,9.38187861667,52.3152080333,0.163744671883,0.913072629047,20.6423153923,20.6422610486
277000,9.38173085,52.3150444333,0.163742092868,0.913069773689,20.7803387058,20.780206925
278000,9.38158291667,52.3148796,0.163739510945,0.913066896804,20.9059640575,20.9056062363
279000,9.38143486667,52.3147164167,0.163736926985,0.913064048718,20.7491623302,20.748955865
280000,9.3812825,52.3145536667,0.163734267685,0.913061208195,20.8512441018,20.8512150482
281000,9.38112803333,52.3143919333,0.163731571733,0.913058385415,20.8248337481,20.8248317705
282000,9.3809741,52.3142265833,0.163728885089,0.913055499514,21.1551615455,21.1550270026
283000,9.38082501667,52.3140564333,0.163726283094,0.913052529836,21.4630427331,21.4631471857
284000,9.38066436667,52.3138788167,0.163723479223,0.91304942984,22.5682005535,22.5682589653
285000,9.38049568333,52.3136917333,0.163720535143,0.91304616462,23.7536889897,23.7535628258
286000,9.38031616667,52.3134954667,0.163717401986,0.91304273912,25.0039538887,25.0038741552
287000,9.38013356667,52.3132907333,0.163714215015,0.91303916585,25.9294628702,25.9295046802
288000,9.37994788333,52.3130748333,0.16371097423,0.913035397684,27.1230895424,27.1230993628
289000,9.37975731667,52.31285145,0.163707648214,0.913031498909,28.0142721208,28.0142788293
290000,9.37956766667,52.3126220167,0.163704338197,0.913027494542,28.5843151527,28.5843545141
291000,9.37937178333,52.31239045,0.163700919388,0.913023452941,28.9884493285,28.9883964641
292000,9.37917105,52.3121560167,0.16369741593,0.913019361308,29.4234353585,29.4233574105
293000,9.37895828333,52.3119244667,0.163693702451,0.913015319998,29.531722547,29.5317451781
294000,9.37874465,52.3116913833,0.163689973846,0.913011251926,29.7092820987,29.7091365418
295000,9.37853426667,52.311461,0.163686301964,0.913007230979,29.3394426946,29.3394616259
296000,9.37833321667,52.3112385167,0.16368279298,0.913003347912,28.2634616414,28.2634675213
297000,9.37814066667,52.3110206833,0.163679432349,0.912999546003,27.5326686773,27.5327095047
298000,9.37795291667,52.3108037333,0.163676155493,0.912995759511,27.292206832,27.2922057879
299000,9.37776418333,52.3105945,0.163672861475,0.912992107701,26.5690492964,26.5689962304
